Use,Nomenclature,ReporterISO3,ProductCode,ReporterName,PartnerISO3,PartnerName,Year,TradeFlowName,TradeFlowCode,TradeValue in 1000 USD
Control rods,S4,KOR,52251,"Korea, Rep.",AUS,Australia,2018,Import,5,347.764
Control rods,S4,KOR,52251,"Korea, Rep.",AUS,Australia,2019,Import,5,1281.972
Control rods,S4,KOR,52251,"Korea, Rep.",AUS,Australia,2020,Import,5,146.051
Control rods,S4,KOR,52251,"Korea, Rep.",AUS,Australia,2021,Import,5,1384.985
Control rods,S4,KOR,52251,"Korea, Rep.",BEL,Belgium,2015,Import,5,115.031
Control rods,S4,KOR,52251,"Korea, Rep.",BEL,Belgium,2016,Import,5,75.988
Control rods,S4,KOR,52251,"Korea, Rep.",BEL,Belgium,2017,Import,5,255.727
Control rods,S4,KOR,52251,"Korea, Rep.",BEL,Belgium,2018,Import,5,310.562
Control rods,S4,KOR,52251,"Korea, Rep.",BEL,Belgium,2019,Import,5,121.481
Control rods,S4,KOR,52251,"Korea, Rep.",BEL,Belgium,2020,Import,5,164.901
Control rods,S4,KOR,52251,"Korea, Rep.",BEL,Belgium,2021,Import,5,170.623
Control rods,S4,KOR,52251,"Korea, Rep.",BGD,Bangladesh,2015,Import,5,456.79
Control rods,S4,KOR,52251,"Korea, Rep.",BGD,Bangladesh,2016,Import,5,405.032
Control rods,S4,KOR,52251,"Korea, Rep.",BGD,Bangladesh,2018,Import,5,20.108
Control rods,S4,KOR,52251,"Korea, Rep.",BGD,Bangladesh,2021,Import,5,0.074
Control rods,S4,KOR,52251,"Korea, Rep.",CAN,Canada,2015,Import,5,77.983
Control rods,S4,KOR,52251,"Korea, Rep.",CAN,Canada,2016,Import,5,348.434
Control rods,S4,KOR,52251,"Korea, Rep.",CAN,Canada,2017,Import,5,1886.257
Control rods,S4,KOR,52251,"Korea, Rep.",CAN,Canada,2018,Import,5,589.487
Control rods,S4,KOR,52251,"Korea, Rep.",CAN,Canada,2019,Import,5,811.225
Control rods,S4,KOR,52251,"Korea, Rep.",CAN,Canada,2020,Import,5,1373.827
Control rods,S4,KOR,52251,"Korea, Rep.",CAN,Canada,2021,Import,5,1469.467
Control rods,S4,KOR,52251,"Korea, Rep.",CHE,Switzerland,2015,Import,5,0.638
Control rods,S4,KOR,52251,"Korea, Rep.",CHE,Switzerland,2016,Import,5,0.561
Control rods,S4,KOR,52251,"Korea, Rep.",CHE,Switzerland,2017,Import,5,3.061
Control rods,S4,KOR,52251,"Korea, Rep.",CHE,Switzerland,2019,Import,5,0.14
Control rods,S4,KOR,52251,"Korea, Rep.",CHE,Switzerland,2020,Import,5,0.025
Control rods,S4,KOR,52251,"Korea, Rep.",CHE,Switzerland,2021,Import,5,0.352
Control rods,S4,KOR,52251,"Korea, Rep.",CHN,China,2015,Import,5,630.402
Control rods,S4,KOR,52251,"Korea, Rep.",CHN,China,2016,Import,5,373.459
Control rods,S4,KOR,52251,"Korea, Rep.",CHN,China,2017,Import,5,368.244
Control rods,S4,KOR,52251,"Korea, Rep.",CHN,China,2018,Import,5,275.988
Control rods,S4,KOR,52251,"Korea, Rep.",CHN,China,2019,Import,5,484.888
Control rods,S4,KOR,52251,"Korea, Rep.",CHN,China,2020,Import,5,409.467
Control rods,S4,KOR,52251,"Korea, Rep.",CHN,China,2021,Import,5,322.021
Control rods,S4,KOR,52251,"Korea, Rep.",CZE,Czech Republic,2017,Import,5,0.06
Control rods,S4,KOR,52251,"Korea, Rep.",CZE,Czech Republic,2019,Import,5,0.225
Control rods,S4,KOR,52251,"Korea, Rep.",CZE,Czech Republic,2020,Import,5,0.195
Control rods,S4,KOR,52251,"Korea, Rep.",CZE,Czech Republic,2021,Import,5,0.101
Control rods,S4,KOR,52251,"Korea, Rep.",DEU,Germany,2015,Import,5,354.804
Control rods,S4,KOR,52251,"Korea, Rep.",DEU,Germany,2016,Import,5,113.562
Control rods,S4,KOR,52251,"Korea, Rep.",DEU,Germany,2017,Import,5,300.034
Control rods,S4,KOR,52251,"Korea, Rep.",DEU,Germany,2018,Import,5,158.185
Control rods,S4,KOR,52251,"Korea, Rep.",DEU,Germany,2019,Import,5,160.49
Control rods,S4,KOR,52251,"Korea, Rep.",DEU,Germany,2020,Import,5,237.77
Control rods,S4,KOR,52251,"Korea, Rep.",DEU,Germany,2021,Import,5,304.7
Control rods,S4,KOR,52251,"Korea, Rep.",DNK,Denmark,2015,Import,5,3.234
Control rods,S4,KOR,52251,"Korea, Rep.",DNK,Denmark,2019,Import,5,0.017
Control rods,S4,KOR,52251,"Korea, Rep.",DNK,Denmark,2021,Import,5,0.023
Control rods,S4,KOR,52251,"Korea, Rep.",ESP,Spain,2016,Import,5,0.027
Control rods,S4,KOR,52251,"Korea, Rep.",ESP,Spain,2017,Import,5,139.381
Control rods,S4,KOR,52251,"Korea, Rep.",ESP,Spain,2018,Import,5,1.6
Control rods,S4,KOR,52251,"Korea, Rep.",ESP,Spain,2019,Import,5,0.177
Control rods,S4,KOR,52251,"Korea, Rep.",ESP,Spain,2020,Import,5,0.097
Control rods,S4,KOR,52251,"Korea, Rep.",ESP,Spain,2021,Import,5,0.085
Control rods,S4,KOR,52251,"Korea, Rep.",ETH,Ethiopia(excludes Eritrea),2018,Import,5,0.019
Control rods,S4,KOR,52251,"Korea, Rep.",FRA,France,2015,Import,5,86.721
Control rods,S4,KOR,52251,"Korea, Rep.",FRA,France,2016,Import,5,130.805
Control rods,S4,KOR,52251,"Korea, Rep.",FRA,France,2017,Import,5,145.353
Control rods,S4,KOR,52251,"Korea, Rep.",FRA,France,2018,Import,5,79.758
Control rods,S4,KOR,52251,"Korea, Rep.",FRA,France,2019,Import,5,44.061
Control rods,S4,KOR,52251,"Korea, Rep.",FRA,France,2020,Import,5,60.214
Control rods,S4,KOR,52251,"Korea, Rep.",FRA,France,2021,Import,5,94.004
Control rods,S4,KOR,52251,"Korea, Rep.",GBR,United Kingdom,2015,Import,5,3.418
Control rods,S4,KOR,52251,"Korea, Rep.",GBR,United Kingdom,2016,Import,5,1.819
Control rods,S4,KOR,52251,"Korea, Rep.",GBR,United Kingdom,2017,Import,5,0.101
Control rods,S4,KOR,52251,"Korea, Rep.",GBR,United Kingdom,2018,Import,5,0.587
Control rods,S4,KOR,52251,"Korea, Rep.",GBR,United Kingdom,2019,Import,5,0.032
Control rods,S4,KOR,52251,"Korea, Rep.",GBR,United Kingdom,2020,Import,5,0.263
Control rods,S4,KOR,52251,"Korea, Rep.",GBR,United Kingdom,2021,Import,5,1.09
Control rods,S4,KOR,52251,"Korea, Rep.",HKG,"Hong Kong, China",2015,Import,5,1.172
Control rods,S4,KOR,52251,"Korea, Rep.",HKG,"Hong Kong, China",2016,Import,5,2.646
Control rods,S4,KOR,52251,"Korea, Rep.",HKG,"Hong Kong, China",2017,Import,5,94.951
Control rods,S4,KOR,52251,"Korea, Rep.",HKG,"Hong Kong, China",2020,Import,5,0.47
Control rods,S4,KOR,52251,"Korea, Rep.",HKG,"Hong Kong, China",2021,Import,5,2.862
Control rods,S4,KOR,52251,"Korea, Rep.",HUN,Hungary,2019,Import,5,0.005
Control rods,S4,KOR,52251,"Korea, Rep.",HUN,Hungary,2020,Import,5,0.011
Control rods,S4,KOR,52251,"Korea, Rep.",IDN,Indonesia,2015,Import,5,62.62
Control rods,S4,KOR,52251,"Korea, Rep.",IDN,Indonesia,2016,Import,5,78.04
Control rods,S4,KOR,52251,"Korea, Rep.",IDN,Indonesia,2017,Import,5,34.07
Control rods,S4,KOR,52251,"Korea, Rep.",IDN,Indonesia,2018,Import,5,24.378
Control rods,S4,KOR,52251,"Korea, Rep.",IDN,Indonesia,2019,Import,5,28.222
Control rods,S4,KOR,52251,"Korea, Rep.",IDN,Indonesia,2020,Import,5,162.906
Control rods,S4,KOR,52251,"Korea, Rep.",IDN,Indonesia,2021,Import,5,618.86
Control rods,S4,KOR,52251,"Korea, Rep.",IND,India,2015,Import,5,157.924
Control rods,S4,KOR,52251,"Korea, Rep.",IND,India,2016,Import,5,126.645
Control rods,S4,KOR,52251,"Korea, Rep.",IND,India,2017,Import,5,258.035
Control rods,S4,KOR,52251,"Korea, Rep.",IND,India,2018,Import,5,274.725
Control rods,S4,KOR,52251,"Korea, Rep.",IND,India,2019,Import,5,193.659
Control rods,S4,KOR,52251,"Korea, Rep.",IND,India,2020,Import,5,167.985
Control rods,S4,KOR,52251,"Korea, Rep.",IND,India,2021,Import,5,288.879
Control rods,S4,KOR,52251,"Korea, Rep.",IRN,"Iran, Islamic Rep.",2015,Import,5,0.014
Control rods,S4,KOR,52251,"Korea, Rep.",IRN,"Iran, Islamic Rep.",2016,Import,5,59.931
Control rods,S4,KOR,52251,"Korea, Rep.",ISR,Israel,2020,Import,5,0.016
Control rods,S4,KOR,52251,"Korea, Rep.",ISR,Israel,2021,Import,5,0.021
Control rods,S4,KOR,52251,"Korea, Rep.",ITA,Italy,2015,Import,5,0.024
Control rods,S4,KOR,52251,"Korea, Rep.",ITA,Italy,2018,Import,5,0.028
Control rods,S4,KOR,52251,"Korea, Rep.",JOR,Jordan,2016,Import,5,0.013
Control rods,S4,KOR,52251,"Korea, Rep.",JOR,Jordan,2018,Import,5,0.015
Control rods,S4,KOR,52251,"Korea, Rep.",JPN,Japan,2015,Import,5,898.763
Control rods,S4,KOR,52251,"Korea, Rep.",JPN,Japan,2016,Import,5,1142.884
Control rods,S4,KOR,52251,"Korea, Rep.",JPN,Japan,2017,Import,5,1296.533
Control rods,S4,KOR,52251,"Korea, Rep.",JPN,Japan,2018,Import,5,1443.626
Control rods,S4,KOR,52251,"Korea, Rep.",JPN,Japan,2019,Import,5,1387.241
Control rods,S4,KOR,52251,"Korea, Rep.",JPN,Japan,2020,Import,5,1115.906
Control rods,S4,KOR,52251,"Korea, Rep.",JPN,Japan,2021,Import,5,596.94
Control rods,S4,KOR,52251,"Korea, Rep.",KWT,Kuwait,2016,Import,5,0.013
Control rods,S4,KOR,52251,"Korea, Rep.",KWT,Kuwait,2019,Import,5,0.023
Control rods,S4,KOR,52251,"Korea, Rep.",LKA,Sri Lanka,2021,Import,5,42.787
Control rods,S4,KOR,52251,"Korea, Rep.",LUX,Luxembourg,2017,Import,5,0.023
Control rods,S4,KOR,52251,"Korea, Rep.",LUX,Luxembourg,2019,Import,5,0.01
Control rods,S4,KOR,52251,"Korea, Rep.",MEX,Mexico,2016,Import,5,0.016
Control rods,S4,KOR,52251,"Korea, Rep.",MEX,Mexico,2017,Import,5,0.053
Control rods,S4,KOR,52251,"Korea, Rep.",MEX,Mexico,2018,Import,5,0.184
Control rods,S4,KOR,52251,"Korea, Rep.",MEX,Mexico,2019,Import,5,0.024
Control rods,S4,KOR,52251,"Korea, Rep.",MEX,Mexico,2020,Import,5,153.743
Control rods,S4,KOR,52251,"Korea, Rep.",MEX,Mexico,2021,Import,5,151.227
Control rods,S4,KOR,52251,"Korea, Rep.",MYS,Malaysia,2015,Import,5,128.123
Control rods,S4,KOR,52251,"Korea, Rep.",MYS,Malaysia,2016,Import,5,228.319
Control rods,S4,KOR,52251,"Korea, Rep.",MYS,Malaysia,2017,Import,5,142.522
Control rods,S4,KOR,52251,"Korea, Rep.",MYS,Malaysia,2018,Import,5,137.3
Control rods,S4,KOR,52251,"Korea, Rep.",MYS,Malaysia,2019,Import,5,4.647
Control rods,S4,KOR,52251,"Korea, Rep.",MYS,Malaysia,2021,Import,5,242.34
Control rods,S4,KOR,52251,"Korea, Rep.",NLD,Netherlands,2015,Import,5,24.626
Control rods,S4,KOR,52251,"Korea, Rep.",NLD,Netherlands,2016,Import,5,17.555
Control rods,S4,KOR,52251,"Korea, Rep.",NLD,Netherlands,2017,Import,5,32.579
Control rods,S4,KOR,52251,"Korea, Rep.",NLD,Netherlands,2018,Import,5,51.197
Control rods,S4,KOR,52251,"Korea, Rep.",NLD,Netherlands,2019,Import,5,100.938
Control rods,S4,KOR,52251,"Korea, Rep.",NLD,Netherlands,2020,Import,5,48.36
Control rods,S4,KOR,52251,"Korea, Rep.",NLD,Netherlands,2021,Import,5,51.412
Control rods,S4,KOR,52251,"Korea, Rep.",NOR,Norway,2018,Import,5,0.017
Control rods,S4,KOR,52251,"Korea, Rep.",OAS,"Other Asia, nes",2015,Import,5,48.624
Control rods,S4,KOR,52251,"Korea, Rep.",OAS,"Other Asia, nes",2016,Import,5,464.689
Control rods,S4,KOR,52251,"Korea, Rep.",OAS,"Other Asia, nes",2017,Import,5,1054.276
Control rods,S4,KOR,52251,"Korea, Rep.",OAS,"Other Asia, nes",2018,Import,5,1576.633
Control rods,S4,KOR,52251,"Korea, Rep.",OAS,"Other Asia, nes",2019,Import,5,1390.745
Control rods,S4,KOR,52251,"Korea, Rep.",OAS,"Other Asia, nes",2020,Import,5,888.626
Control rods,S4,KOR,52251,"Korea, Rep.",OAS,"Other Asia, nes",2021,Import,5,1556.55
Control rods,S4,KOR,52251,"Korea, Rep.",OMN,Oman,2020,Import,5,0.011
Control rods,S4,KOR,52251,"Korea, Rep.",PAK,Pakistan,2015,Import,5,872.636
Control rods,S4,KOR,52251,"Korea, Rep.",PAK,Pakistan,2016,Import,5,430.914
Control rods,S4,KOR,52251,"Korea, Rep.",PAK,Pakistan,2019,Import,5,0.011
Control rods,S4,KOR,52251,"Korea, Rep.",PAK,Pakistan,2020,Import,5,0.011
Control rods,S4,KOR,52251,"Korea, Rep.",PER,Peru,2016,Import,5,192.026
Control rods,S4,KOR,52251,"Korea, Rep.",PER,Peru,2017,Import,5,381.016
Control rods,S4,KOR,52251,"Korea, Rep.",PER,Peru,2018,Import,5,3.511
Control rods,S4,KOR,52251,"Korea, Rep.",PER,Peru,2019,Import,5,2.922
Control rods,S4,KOR,52251,"Korea, Rep.",POL,Poland,2016,Import,5,0.001
Control rods,S4,KOR,52251,"Korea, Rep.",POL,Poland,2021,Import,5,0.827
Control rods,S4,KOR,52251,"Korea, Rep.",ROM,Romania,2017,Import,5,0.063
Control rods,S4,KOR,52251,"Korea, Rep.",RUS,Russian Federation,2018,Import,5,0.729
Control rods,S4,KOR,52251,"Korea, Rep.",RUS,Russian Federation,2019,Import,5,0.042
Control rods,S4,KOR,52251,"Korea, Rep.",RUS,Russian Federation,2021,Import,5,0.073
Control rods,S4,KOR,52251,"Korea, Rep.",SAU,Saudi Arabia,2016,Import,5,182.5
Control rods,S4,KOR,52251,"Korea, Rep.",SAU,Saudi Arabia,2018,Import,5,129.931
Control rods,S4,KOR,52251,"Korea, Rep.",SAU,Saudi Arabia,2019,Import,5,58.411
Control rods,S4,KOR,52251,"Korea, Rep.",SGP,Singapore,2015,Import,5,165.588
Control rods,S4,KOR,52251,"Korea, Rep.",SGP,Singapore,2016,Import,5,20.968
Control rods,S4,KOR,52251,"Korea, Rep.",SGP,Singapore,2017,Import,5,4.932
Control rods,S4,KOR,52251,"Korea, Rep.",SGP,Singapore,2018,Import,5,0.019
Control rods,S4,KOR,52251,"Korea, Rep.",SGP,Singapore,2019,Import,5,11.735
Control rods,S4,KOR,52251,"Korea, Rep.",SGP,Singapore,2020,Import,5,0.076
Control rods,S4,KOR,52251,"Korea, Rep.",SGP,Singapore,2021,Import,5,0.023
Control rods,S4,KOR,52251,"Korea, Rep.",SVK,Slovak Republic,2020,Import,5,0.002
Control rods,S4,KOR,52251,"Korea, Rep.",THA,Thailand,2015,Import,5,446.525
Control rods,S4,KOR,52251,"Korea, Rep.",THA,Thailand,2016,Import,5,244.156
Control rods,S4,KOR,52251,"Korea, Rep.",THA,Thailand,2017,Import,5,31.332
Control rods,S4,KOR,52251,"Korea, Rep.",THA,Thailand,2018,Import,5,0.193
Control rods,S4,KOR,52251,"Korea, Rep.",THA,Thailand,2019,Import,5,27.952
Control rods,S4,KOR,52251,"Korea, Rep.",THA,Thailand,2020,Import,5,81.878
Control rods,S4,KOR,52251,"Korea, Rep.",THA,Thailand,2021,Import,5,150.597
Control rods,S4,KOR,52251,"Korea, Rep.",TUR,Turkey,2015,Import,5,0.013
Control rods,S4,KOR,52251,"Korea, Rep.",TUR,Turkey,2017,Import,5,0.1
Control rods,S4,KOR,52251,"Korea, Rep.",TUR,Turkey,2018,Import,5,0.041
Control rods,S4,KOR,52251,"Korea, Rep.",TUR,Turkey,2020,Import,5,0.028
Control rods,S4,KOR,52251,"Korea, Rep.",TUR,Turkey,2021,Import,5,0.085
Control rods,S4,KOR,52251,"Korea, Rep.",USA,United States,2015,Import,5,109.265
Control rods,S4,KOR,52251,"Korea, Rep.",USA,United States,2016,Import,5,68.849
Control rods,S4,KOR,52251,"Korea, Rep.",USA,United States,2017,Import,5,139.408
Control rods,S4,KOR,52251,"Korea, Rep.",USA,United States,2018,Import,5,200.958
Control rods,S4,KOR,52251,"Korea, Rep.",USA,United States,2019,Import,5,195.519
Control rods,S4,KOR,52251,"Korea, Rep.",USA,United States,2020,Import,5,437.123
Control rods,S4,KOR,52251,"Korea, Rep.",USA,United States,2021,Import,5,386.237
Control rods,S4,KOR,52251,"Korea, Rep.",UZB,Uzbekistan,2018,Import,5,0.025
Control rods,S4,KOR,52251,"Korea, Rep.",VNM,Vietnam,2015,Import,5,143.349
Control rods,S4,KOR,52251,"Korea, Rep.",VNM,Vietnam,2016,Import,5,0.354
Control rods,S4,KOR,52251,"Korea, Rep.",VNM,Vietnam,2017,Import,5,38.453
Control rods,S4,KOR,52251,"Korea, Rep.",VNM,Vietnam,2018,Import,5,1.036
Control rods,S4,KOR,52251,"Korea, Rep.",VNM,Vietnam,2019,Import,5,62.089
Control rods,S4,KOR,52251,"Korea, Rep.",VNM,Vietnam,2020,Import,5,7060.856
Control rods,S4,KOR,52251,"Korea, Rep.",VNM,Vietnam,2021,Import,5,2328.391
Control rods,S4,KOR,52251,"Korea, Rep.",ZAF,South Africa,2017,Import,5,0.014
Control rods,S4,KOR,52251,"Korea, Rep.",ZAF,South Africa,2018,Import,5,0.048
Control rods,S4,KOR,68611,"Korea, Rep.",ARE,United Arab Emirates,2015,Import,5,421.46
Control rods,S4,KOR,68611,"Korea, Rep.",ARE,United Arab Emirates,2016,Import,5,890.372
Control rods,S4,KOR,68611,"Korea, Rep.",ARE,United Arab Emirates,2018,Import,5,1891.51
Control rods,S4,KOR,68611,"Korea, Rep.",ARE,United Arab Emirates,2020,Import,5,0.14
Control rods,S4,KOR,68611,"Korea, Rep.",AUS,Australia,2015,Import,5,1574.268
Control rods,S4,KOR,68611,"Korea, Rep.",AUS,Australia,2017,Import,5,768.163
Control rods,S4,KOR,68611,"Korea, Rep.",AUS,Australia,2019,Import,5,0.019
Control rods,S4,KOR,68611,"Korea, Rep.",BEL,Belgium,2015,Import,5,18201.599
Control rods,S4,KOR,68611,"Korea, Rep.",BEL,Belgium,2016,Import,5,3599.795
Control rods,S4,KOR,68611,"Korea, Rep.",BEL,Belgium,2017,Import,5,681.322
Control rods,S4,KOR,68611,"Korea, Rep.",BEL,Belgium,2018,Import,5,2144.1
Control rods,S4,KOR,68611,"Korea, Rep.",BEL,Belgium,2019,Import,5,4923.451
Control rods,S4,KOR,68611,"Korea, Rep.",BEL,Belgium,2020,Import,5,1143.539
Control rods,S4,KOR,68611,"Korea, Rep.",BEL,Belgium,2021,Import,5,2498.404
Control rods,S4,KOR,68611,"Korea, Rep.",BRA,Brazil,2015,Import,5,1208.899
Control rods,S4,KOR,68611,"Korea, Rep.",BRA,Brazil,2016,Import,5,1109.581
Control rods,S4,KOR,68611,"Korea, Rep.",CAN,Canada,2017,Import,5,5530.673
Control rods,S4,KOR,68611,"Korea, Rep.",CAN,Canada,2018,Import,5,7130.317
Control rods,S4,KOR,68611,"Korea, Rep.",CAN,Canada,2019,Import,5,1450.609
Control rods,S4,KOR,68611,"Korea, Rep.",CAN,Canada,2020,Import,5,16992.026
Control rods,S4,KOR,68611,"Korea, Rep.",CAN,Canada,2021,Import,5,23259.391
Control rods,S4,KOR,68611,"Korea, Rep.",CHE,Switzerland,2015,Import,5,0.276
Control rods,S4,KOR,68611,"Korea, Rep.",CHE,Switzerland,2016,Import,5,0.72
Control rods,S4,KOR,68611,"Korea, Rep.",CHE,Switzerland,2017,Import,5,0.735
Control rods,S4,KOR,68611,"Korea, Rep.",CHE,Switzerland,2018,Import,5,0.785
Control rods,S4,KOR,68611,"Korea, Rep.",CHE,Switzerland,2019,Import,5,0.6
Control rods,S4,KOR,68611,"Korea, Rep.",CHE,Switzerland,2020,Import,5,1.46
Control rods,S4,KOR,68611,"Korea, Rep.",CHE,Switzerland,2021,Import,5,2.286
Control rods,S4,KOR,68611,"Korea, Rep.",CHN,China,2015,Import,5,7.08
Control rods,S4,KOR,68611,"Korea, Rep.",CHN,China,2016,Import,5,0.701
Control rods,S4,KOR,68611,"Korea, Rep.",CHN,China,2017,Import,5,8.0
Control rods,S4,KOR,68611,"Korea, Rep.",CHN,China,2018,Import,5,0.14
Control rods,S4,KOR,68611,"Korea, Rep.",CHN,China,2019,Import,5,32.971
Control rods,S4,KOR,68611,"Korea, Rep.",CHN,China,2020,Import,5,91.173
Control rods,S4,KOR,68611,"Korea, Rep.",CHN,China,2021,Import,5,120.408
Control rods,S4,KOR,68611,"Korea, Rep.",COG,"Congo, Rep.",2021,Import,5,352.822
Control rods,S4,KOR,68611,"Korea, Rep.",DEU,Germany,2015,Import,5,13.71
Control rods,S4,KOR,68611,"Korea, Rep.",DEU,Germany,2016,Import,5,14.495
Control rods,S4,KOR,68611,"Korea, Rep.",DEU,Germany,2017,Import,5,0.91
Control rods,S4,KOR,68611,"Korea, Rep.",DEU,Germany,2018,Import,5,16.214
Control rods,S4,KOR,68611,"Korea, Rep.",DEU,Germany,2021,Import,5,0.542
Control rods,S4,KOR,68611,"Korea, Rep.",ESP,Spain,2015,Import,5,1062.474
Control rods,S4,KOR,68611,"Korea, Rep.",ESP,Spain,2016,Import,5,1117.807
Control rods,S4,KOR,68611,"Korea, Rep.",FIN,Finland,2015,Import,5,4490.04
Control rods,S4,KOR,68611,"Korea, Rep.",FRA,France,2016,Import,5,1976.804
Control rods,S4,KOR,68611,"Korea, Rep.",GBR,United Kingdom,2015,Import,5,0.835
Control rods,S4,KOR,68611,"Korea, Rep.",GBR,United Kingdom,2016,Import,5,0.142
Control rods,S4,KOR,68611,"Korea, Rep.",GBR,United Kingdom,2017,Import,5,0.412
Control rods,S4,KOR,68611,"Korea, Rep.",GBR,United Kingdom,2018,Import,5,0.442
Control rods,S4,KOR,68611,"Korea, Rep.",GBR,United Kingdom,2020,Import,5,0.643
Control rods,S4,KOR,68611,"Korea, Rep.",GBR,United Kingdom,2021,Import,5,0.418
Control rods,S4,KOR,68611,"Korea, Rep.",IDN,Indonesia,2017,Import,5,19.82
Control rods,S4,KOR,68611,"Korea, Rep.",IDN,Indonesia,2018,Import,5,29.873
Control rods,S4,KOR,68611,"Korea, Rep.",IDN,Indonesia,2019,Import,5,40.433
Control rods,S4,KOR,68611,"Korea, Rep.",IDN,Indonesia,2020,Import,5,322.991
Control rods,S4,KOR,68611,"Korea, Rep.",IDN,Indonesia,2021,Import,5,1500.428
Control rods,S4,KOR,68611,"Korea, Rep.",IND,India,2015,Import,5,81539.232
Control rods,S4,KOR,68611,"Korea, Rep.",IND,India,2016,Import,5,97988.828
Control rods,S4,KOR,68611,"Korea, Rep.",IND,India,2017,Import,5,144743.743
Control rods,S4,KOR,68611,"Korea, Rep.",IND,India,2018,Import,5,165867.811
Control rods,S4,KOR,68611,"Korea, Rep.",IND,India,2019,Import,5,109955.04
Control rods,S4,KOR,68611,"Korea, Rep.",IND,India,2020,Import,5,56367.83
Control rods,S4,KOR,68611,"Korea, Rep.",IND,India,2021,Import,5,64330.526
Control rods,S4,KOR,68611,"Korea, Rep.",IRN,"Iran, Islamic Rep.",2015,Import,5,10450.676
Control rods,S4,KOR,68611,"Korea, Rep.",IRN,"Iran, Islamic Rep.",2016,Import,5,17788.531
Control rods,S4,KOR,68611,"Korea, Rep.",IRN,"Iran, Islamic Rep.",2017,Import,5,34425.025
Control rods,S4,KOR,68611,"Korea, Rep.",IRN,"Iran, Islamic Rep.",2018,Import,5,12874.222
Control rods,S4,KOR,68611,"Korea, Rep.",IRN,"Iran, Islamic Rep.",2020,Import,5,7.885
Control rods,S4,KOR,68611,"Korea, Rep.",ITA,Italy,2015,Import,5,0.289
Control rods,S4,KOR,68611,"Korea, Rep.",ITA,Italy,2016,Import,5,0.32
Control rods,S4,KOR,68611,"Korea, Rep.",ITA,Italy,2019,Import,5,0.187
Control rods,S4,KOR,68611,"Korea, Rep.",ITA,Italy,2020,Import,5,0.202
Control rods,S4,KOR,68611,"Korea, Rep.",ITA,Italy,2021,Import,5,0.155
Control rods,S4,KOR,68611,"Korea, Rep.",JPN,Japan,2015,Import,5,0.346
Control rods,S4,KOR,68611,"Korea, Rep.",JPN,Japan,2016,Import,5,49.277
Control rods,S4,KOR,68611,"Korea, Rep.",JPN,Japan,2017,Import,5,84.467
Control rods,S4,KOR,68611,"Korea, Rep.",JPN,Japan,2018,Import,5,399.548
Control rods,S4,KOR,68611,"Korea, Rep.",JPN,Japan,2019,Import,5,0.258
Control rods,S4,KOR,68611,"Korea, Rep.",JPN,Japan,2020,Import,5,226.34
Control rods,S4,KOR,68611,"Korea, Rep.",JPN,Japan,2021,Import,5,0.09
Control rods,S4,KOR,68611,"Korea, Rep.",KAZ,Kazakhstan,2018,Import,5,132.082
Control rods,S4,KOR,68611,"Korea, Rep.",KHM,Cambodia,2020,Import,5,0.028
Control rods,S4,KOR,68611,"Korea, Rep.",MEX,Mexico,2020,Import,5,91.025
Control rods,S4,KOR,68611,"Korea, Rep.",MEX,Mexico,2021,Import,5,1277.149
Control rods,S4,KOR,68611,"Korea, Rep.",MKD,North Macedonia,2018,Import,5,0.034
Control rods,S4,KOR,68611,"Korea, Rep.",MMR,Myanmar,2017,Import,5,680.384
Control rods,S4,KOR,68611,"Korea, Rep.",MMR,Myanmar,2018,Import,5,1200.642
Control rods,S4,KOR,68611,"Korea, Rep.",MMR,Myanmar,2020,Import,5,731.609
Control rods,S4,KOR,68611,"Korea, Rep.",MMR,Myanmar,2021,Import,5,3824.316
Control rods,S4,KOR,68611,"Korea, Rep.",MYS,Malaysia,2015,Import,5,4008.037
Control rods,S4,KOR,68611,"Korea, Rep.",NAM,Namibia,2015,Import,5,2196.88
Control rods,S4,KOR,68611,"Korea, Rep.",NLD,Netherlands,2015,Import,5,1286.015
Control rods,S4,KOR,68611,"Korea, Rep.",NLD,Netherlands,2018,Import,5,56.236
Control rods,S4,KOR,68611,"Korea, Rep.",NLD,Netherlands,2019,Import,5,1094.247
Control rods,S4,KOR,68611,"Korea, Rep.",NLD,Netherlands,2020,Import,5,3780.674
Control rods,S4,KOR,68611,"Korea, Rep.",OAS,"Other Asia, nes",2015,Import,5,177.311
Control rods,S4,KOR,68611,"Korea, Rep.",OAS,"Other Asia, nes",2018,Import,5,58.431
Control rods,S4,KOR,68611,"Korea, Rep.",OAS,"Other Asia, nes",2019,Import,5,50.038
Control rods,S4,KOR,68611,"Korea, Rep.",OAS,"Other Asia, nes",2020,Import,5,0.125
Control rods,S4,KOR,68611,"Korea, Rep.",PER,Peru,2015,Import,5,10981.793
Control rods,S4,KOR,68611,"Korea, Rep.",PER,Peru,2019,Import,5,13387.757
Control rods,S4,KOR,68611,"Korea, Rep.",PER,Peru,2020,Import,5,15243.052
Control rods,S4,KOR,68611,"Korea, Rep.",PER,Peru,2021,Import,5,10309.404
Control rods,S4,KOR,68611,"Korea, Rep.",RUS,Russian Federation,2015,Import,5,3219.261
Control rods,S4,KOR,68611,"Korea, Rep.",RUS,Russian Federation,2016,Import,5,711.667
Control rods,S4,KOR,68611,"Korea, Rep.",SAU,Saudi Arabia,2016,Import,5,725.604
